filename,FID,FVD,SSIM,PSNR,E-FID,CSIM
5-video_105-hand-v5.mp4,117.61458486864535,961.5005427734375,0.2824834969054599,12.900328047746028,171.50036850963957,0.880657964321822
5-video_074-hand-v5.mp4,90.12198188121036,437.1025325195312,0.43650564950859133,20.658007427452176,183.2973378940057,0.9430578886772332
5-video_106-hand-v5.mp4,221.6353920363174,941.2374202148437,0.2145002140989919,14.676300128023678,117.22268533909946,0.7890448788464526
5-video_090-hand-v5.mp4,72.87798056666557,216.83388627929688,0.6747655240044729,26.38593342089259,121.85871742905192,0.9113069396968279
5-video_061-hand-v5.mp4,153.907891211128,421.872002734375,0.6780075371940943,24.002797935194444,125.92209821403087,0.9229298605482057
5-video_066-hand-v5.mp4,84.71205639476338,586.1643000976562,0.7546238857908388,27.86806956515694,96.48549987697814,0.8780750545485068
5-video_015-hand-v5.mp4,80.80940217894921,390.65981401367185,0.5170600403203809,21.54095067989884,231.7496807581604,0.9548151510985101
5-video_086-hand-v5.mp4,152.639553216704,433.3592158691406,0.6086368802041554,19.383101342340165,167.60534829455787,0.9248655353900765
5-video_099-hand-v5.mp4,100.50246014529878,301.6037532226562,0.7523194133771487,20.30889258333358,105.13071935366665,0.920713526962796
5-video_017-hand-v5.mp4,235.75400844037046,1163.99187578125,0.48492313290521066,19.909343677076496,180.7127968282112,0.9161356002795731
5-video_001-hand-v5.mp4,261.9235734542644,538.091241015625,0.3626982171541304,18.573083487910182,272.42686769345477,0.941263275344235
5-video_016-hand-v5.mp4,90.13283658616531,195.29491533203125,0.4870352170208454,22.62830225103971,178.00155340900417,0.961922954531599
5-video_071-hand-v5.mp4,168.22980674990595,871.3195125,0.6532496868226799,24.163814756025406,199.97396167697647,0.9028209452661846
5-video_102-hand-v5.mp4,353.9792221324904,961.6551448242187,0.2685942594236592,14.464620995513915,143.53634932760272,0.8794412709379649
5-video_030-hand-v5.mp4,172.36251080290256,373.0686580078125,0.5128699721245022,16.851384910087376,155.00839087092743,0.917329898433642
5-video_005-hand-v5.mp4,192.79253049511908,744.903252734375,0.3890237092633285,15.263739743478443,160.62201615315212,0.8527389790353139
5-video_004-hand-v5.mp4,270.5130190024386,2235.928155078125,0.2539597225377489,14.718833742319651,236.30834287451142,0.8599431070606565
5-video_085-hand-v5.mp4,131.7943478622905,419.0445491210937,0.7098536282093818,28.189757492547432,345.8592895669771,0.9527189393648987
5-video_064-hand-v5.mp4,186.2303805583163,1029.1655818359375,0.37915919680286725,17.008404028085117,243.22917964061403,0.8919241164104463
5-video_088-hand-v5.mp4,236.580022441404,697.9473201171875,0.15894619722488507,13.669219001840908,130.06365243909826,0.7463128369239105
5-video_003-hand-v5.mp4,228.11105730937837,781.5699397460937,0.34997963895770484,16.642437909508928,223.02831638897197,0.8454054414183976
5-video_070-hand-v5.mp4,123.75910864997036,578.42742265625,0.7250848190419507,26.371125575125227,229.23327308761765,0.9428513638778088
5-video_104-hand-v5.mp4,287.12549770254,1555.637139453125,0.2995748405931688,15.373636321187988,211.00247677204044,0.8817212430371051
5-video_083-hand-v5.mp4,65.70218459724347,633.593682421875,0.7184542418327109,27.240911616737005,151.75750475198723,0.919425886378709
5-video_096-hand-v5.mp4,284.0317720843293,1383.511162890625,0.15045237379546805,10.44706302084305,405.2025225583426,0.5797902143735266
5-video_084-hand-v5.mp4,110.97108899485835,497.3975154296875,0.7691798039970711,28.983005971641287,176.7931730563529,0.9533200727125651
5-video_055-hand-v5.mp4,326.2929856669492,1245.208916796875,0.26936355122180466,12.996464683221514,207.89562740947787,0.7655961760485385
5-video_023-hand-v5.mp4,135.7744442621089,655.7502375976562,0.3835268346233272,14.656598942924546,152.61369613947952,0.9067009891127936
5-video_098-hand-v5.mp4,125.60583335412477,349.8621760742187,0.6804287090275777,25.22052005501071,137.30279316663848,0.920829012137838
5-video_007-hand-v5.mp4,247.57213380022648,776.6555720703125,0.16139758215506514,15.557823966711862,369.4269553974323,0.8852324951931192
5-video_100-hand-v5.mp4,179.87918624242445,326.9843684570312,0.7003239457407823,27.04046495044102,261.8476345634527,0.9351668132498197
5-video_069-hand-v5.mp4,103.10170053177154,556.2842341796875,0.7382693318849096,28.1464578024903,127.935153918568,0.9169355964135492
5-video_032-hand-v5.mp4,166.43756932282542,535.0032893554687,0.5512809783123328,18.65872791815378,142.80577259570998,0.9423464127269615
5-video_092-hand-v5.mp4,119.32028080141839,833.48308671875,0.700509448495347,27.72289842525077,286.2226669139888,0.9546377527535695
5-video_047-hand-v5.mp4,247.45760396537813,3176.64373125,0.25077557745570184,14.390642573631933,191.35445337282033,0.7690112080646374
5-video_038-hand-v5.mp4,352.359471955863,1084.33074296875,0.14051657720406246,12.161877557844985,203.77945090666802,0.797753224802865
5-video_054-hand-v5.mp4,362.5177733440572,1470.68132890625,0.15911552883045915,12.525652434288535,158.91001841773704,0.7646475637041257
5-video_101-hand-v5.mp4,345.6277405272867,912.042901171875,0.13406508015731483,13.76792795711002,265.48888843089173,0.8316956106739173
5-video_042-hand-v5.mp4,300.9848545210979,1266.1355525390625,0.21403314310654425,15.029709123866425,235.5679261864629,0.8590618887825472
5-video_072-hand-v5.mp4,277.54543313795585,2254.0900203125,0.28655020003866677,10.144087031769924,161.50680588308717,0.7513261343595694
5-video_025-hand-v5.mp4,282.9871999327362,2736.79216875,0.2388372193422324,13.25065367274849,181.67281345098854,0.7165737603562746
5-video_033-hand-v5.mp4,153.40932906051205,592.9036189453125,0.5476204535330611,18.982712737461167,199.78078813127001,0.9034860410108065
5-video_014-hand-v5.mp4,227.36830470619628,1269.1622859375,0.5049384079700588,17.821450539420532,120.69479237074324,0.8518416603374539
5-video_089-hand-v5.mp4,134.65342789364917,360.73427690429685,0.6874071337921611,25.24814940155795,164.20246688307554,0.8659280706427208
5-video_108-hand-v5.mp4,196.01261417181655,1486.3765193359375,0.37371413022026834,12.561956725825176,257.62760786684646,0.8643545779908642
