filename,FID,FVD,SSIM,PSNR,E-FID,CSIM
5-video_034-face-v5.mp4,137.00822799677974,777.1282283203125,0.4315110503829438,16.305278724589733,301.40562024995063,0.8785204091717828
5-video_022-face-v5.mp4,120.4342445113724,654.1619197265625,0.5475915840096899,17.2101704145509,209.88613808755522,0.9502186403018378
5-video_035-face-v5.mp4,167.18700612494004,584.4011165039062,0.44480367302093493,16.695210243626775,291.31666191511704,0.8853672484047936
5-video_083-face-v5.mp4,184.01902630266585,663.9951716796875,0.6273277692232112,23.897019414975997,272.45078253864233,0.879623477592375
5-video_073-face-v5.mp4,229.45043542215637,1030.0537654296875,0.36202634028580305,12.911102842434914,389.4975910056742,0.88692217902658
5-video_079-face-v5.mp4,219.0222227974567,847.873955859375,0.45151394768242326,17.105615203287783,168.96874262976496,0.9200535245472833
5-video_027-face-v5.mp4,185.6774937011731,766.1784602539062,0.37892294956442535,15.81642514016195,279.7897183939772,0.8909751009634004
5-video_019-face-v5.mp4,123.79139870623558,419.40398515625,0.463754935936216,19.14529486606753,249.34161922955616,0.9378156234881432
5-video_065-face-v5.mp4,232.2705005302489,1026.1289607421875,0.40051844804215775,18.176364242827248,216.3059214999783,0.9214942020508514
5-video_030-face-v5.mp4,192.00417619920893,617.8982478515625,0.4839483758663285,16.52624806196158,222.05471136120818,0.8785576809949593
5-video_033-face-v5.mp4,165.29926823537076,731.7210017578125,0.5081897318209914,17.100354663878093,194.5040788302359,0.8848135044780607
5-video_023-face-v5.mp4,146.6295360040899,387.12160600585935,0.43216776939534784,15.345385609602264,173.83781635081758,0.936742348630862
5-video_060-face-v5.mp4,119.31532366294192,673.5788508789062,0.3384311340562644,16.851458771015245,140.03907780252592,0.888819863253498
5-video_021-face-v5.mp4,82.37658924905462,473.6258479492187,0.5030218500419463,15.671192668107945,120.05497528217089,0.9338521100772348
5-video_056-face-v5.mp4,158.89090810549808,721.027276171875,0.44134113153852145,17.65991969775339,258.41869451030016,0.9163625843993188
5-video_076-face-v5.mp4,255.66575492117698,1777.69500078125,0.3088179128121914,16.473558603345573,238.0883920832878,0.8741502288981227
5-video_090-face-v5.mp4,203.85789981090406,911.4033748046875,0.6025485562317145,21.943755680968568,252.17593188394412,0.8369726437992058
5-video_064-face-v5.mp4,325.37967686560313,1489.8999568359375,0.5211384722571362,18.928675519598425,429.99305435212716,0.9266475910013345
5-video_081-face-v5.mp4,140.55876172415245,380.0443049804687,0.37482507787308267,18.99215182271667,239.5184605964065,0.9355577852636556
5-video_026-face-v5.mp4,237.97884135514047,1469.570244921875,0.4520256585498429,17.483514970010408,309.3639778419817,0.9234099907800106
5-video_067-face-v5.mp4,404.08881680197317,1275.9297419921875,0.10931313765976816,14.180683507257667,199.72511993460364,0.8313305461479186
5-video_101-face-v5.mp4,285.4500178351282,1301.39910234375,0.2978561729036877,13.662777887298322,353.0159526780308,0.8612040497319412
5-video_063-face-v5.mp4,291.24498522394794,1466.677666796875,0.43494703395830087,16.728849230194513,276.2719127700936,0.9125930403277291
5-video_091-face-v5.mp4,294.9564739410664,1287.0867244140625,0.5592701146021402,20.090760917588504,437.71780161789036,0.7362569912122539
