video_name,subject_consistency,background_consistency,motion_smoothness,dynamic_degree,aesthetic_quality,imaging_quality
video_001.mp4,0.9631266571581364,0.953424072265625,0.9955869912096964,0,0.4833463728427887,55.61463621186047
video_002.mp4,0.9717129027204854,0.9329790387834821,0.9962686128098882,0,0.507767379283905,54.49946098996882
video_003.mp4,0.9864545176106114,0.9863202494959677,0.9962316666997625,0,0.4614650309085846,42.50370740890503
video_004.mp4,0.989326169475531,0.974434094551282,0.9967310857207224,1,0.4557577669620514,44.73429247699207
video_005.mp4,0.9650882942441069,0.9662121431327161,0.9962031695352747,0,0.47970089316368103,45.08427712975479
video_006.mp4,0.9743822611868381,0.961962891,0.9964499868754467,0,0.5041157603263855,43.40442034093345
video_007.mp4,0.961600872653502,0.9556703920717593,0.9954362984024762,0,0.5225134491920471,47.00479112104936
video_008.mp4,0.9643909018486738,0.9503021240234375,0.9959460384763202,0,0.5140782594680786,53.02941551987006
video_009.mp4,0.9665119927376509,0.9630076090494791,0.9952276969989083,0,0.48373186588287354,36.97999837447186
video_010.mp4,0.9610248997807502,0.9609293619791667,0.9960206147828538,0,0.49383246898651123,48.481727475025615
video_011.mp4,0.9864879077672959,0.973710938,0.9967216206469567,0,0.47508060932159424,44.36300045836206
video_012.mp4,0.9791131363974677,0.9583821614583333,0.9959579416799995,0,0.43654200434684753,40.04616127433358
video_013.mp4,0.9594887472965099,0.9378888165509259,0.9954354385026715,0,0.45940932631492615,37.75574378967285
video_014.mp4,0.9572253680477539,0.9482167561848959,0.9949396294561722,0,0.4454330503940582,25.01046572026518
video_015.mp4,0.9922029657496346,0.9756944444444444,0.9969096547993795,0,0.4530273675918579,73.66432849780934
video_016.mp4,0.9777850923330887,0.9609003481657609,0.9966068177847878,0,0.44519391655921936,72.55049231744582
video_017.mp4,0.9632118988249984,0.9473179408482143,0.9963685125245483,0,0.45836710929870605,63.333050309566026
video_018.mp4,0.9764454555511475,0.970888672,0.9964041255155853,0,0.4692906439304352,69.50125690535003
video_019.mp4,0.9788490289023944,0.9416067940848214,0.9968468296538993,1,0.46579957008361816,68.177619800233
video_020.mp4,0.9748761343459288,0.9729970296223959,0.9927891966968205,1,0.5161502957344055,59.353765625314615
video_021.mp4,0.9835095299141747,0.971832275390625,0.9970521989607294,0,0.5430107116699219,52.724294562088815
video_022.mp4,0.9719292509059111,0.9744127061631944,0.9968406395291547,0,0.543679416179657,41.166475269892445
video_023.mp4,0.9863683704573375,0.9494816706730769,0.996986397172704,0,0.5854802131652832,48.80369299025762
video_024.mp4,0.9877391457557678,0.9648279260706019,0.9971795800650574,0,0.5521451830863953,54.769176308168184
video_025.mp4,0.9897908619634664,0.9600433543988853,0.997464216223172,0,0.511509120464325,44.81791802901256
video_026.mp4,0.9719724921243531,0.9702119373139881,0.9955862543479607,0,0.41232016682624817,60.46622103522806
video_027.mp4,0.987974267739516,0.970405774238782,0.995949365082989,0,0.4025680422782898,66.26197008543377
video_028.mp4,0.9888831421415857,0.9731133643617021,0.9958842117662723,0,0.45727676153182983,63.604620615641274
video_029.mp4,0.976634071788926,0.9667473392210145,0.9955825818700749,0,0.386039674282074,62.65034054347447
video_030.mp4,0.9875287953412758,0.9772903154481132,0.9955879462457197,0,0.3789251446723938,67.20505735609267
video_031.mp4,0.9740727464942371,0.9220616957720589,0.9945297594505126,0,0.42704811692237854,63.96755854288737
video_032.mp4,0.9814349173435143,0.9683489118303571,0.9948985088216601,0,0.41305649280548096,64.0558842441492
video_033.mp4,0.9843455778092755,0.9605239556760204,0.995738527532987,0,0.41917216777801514,60.22225784301758
video_034.mp4,0.991371112399631,0.953759766,0.9959820759527013,0,0.4220372140407562,61.91719022004501
video_035.mp4,0.9771311619767437,0.9635190610532407,0.9950713479290277,0,0.4205200970172882,65.1923493125222
video_036.mp4,0.9865389997139573,0.9582023620605469,0.9971006609169399,0,0.5862388610839844,41.833458272061605
video_037.mp4,0.97612236227308,0.9584873744419643,0.9965400152822812,0,0.569740355014801,33.822200072439095
video_038.mp4,0.9872418497547959,0.9663825757575758,0.9964563052887906,0,0.4478279650211334,58.10864383071216
video_039.mp4,0.9697056753294808,0.9647716703869048,0.9959613918319147,0,0.48853957653045654,48.93688910862185
video_040.mp4,0.9860212110643145,0.9456277195411392,0.9962849651554191,0,0.5025078058242798,44.68576210549792
video_041.mp4,0.9645933157205582,0.95796875,0.9956411088487768,0,0.4853654205799103,44.03548775467218
video_042.mp4,0.9844400606773518,0.9786015263310185,0.9963846977884598,0,0.5093055367469788,56.48543569391424
video_043.mp4,0.9517339203092787,0.9140579788773148,0.9958870966478919,0,0.4461587965488434,19.381844205593843
video_044.mp4,0.9936223687096075,0.98046875,0.9966050714472776,0,0.4995296895503998,38.530425516764325
video_045.mp4,0.9751983450937874,0.9644667227056962,0.9951871657960653,0,0.4029615521430969,50.32440390586853
video_046.mp4,0.9882633693424272,0.967969352816358,0.9967216495023573,0,0.516883373260498,49.27165859501536
video_047.mp4,0.9918742924928665,0.9753713896780303,0.9968129350996304,0,0.5093922019004822,30.113671772515595
video_048.mp4,0.9807796466189462,0.9608088312922297,0.9957830891529358,0,0.5008750557899475,51.745039265950524
video_049.mp4,0.9691931307315826,0.9173170675442913,0.9955058193645417,0,0.4628051519393921,51.071803122758865
video_050.mp4,0.9859310478976603,0.9688679555828652,0.9956946016562105,0,0.4741770625114441,48.97688967386882
video_051.mp4,0.983463443917771,0.9530012574914384,0.995694324992327,0,0.49690431356430054,47.24174912121831
video_052.mp4,0.9859409240945693,0.9667732484879032,0.9955132666582981,0,0.47259438037872314,42.188447679792134
video_053.mp4,0.9815785904725393,0.9621826171875,0.9960693100321566,0,0.4715968370437622,48.42264963506342
video_054.mp4,0.9894663459724851,0.9797996238425926,0.9972154947539086,0,0.5477943420410156,57.916892445415534
video_055.mp4,0.9607335902861694,0.9486685226212687,0.996155578031687,0,0.5161995887756348,47.30155350180233
video_056.mp4,0.9656983007277761,0.9449811662946429,0.9960610653382266,0,0.5092103481292725,46.750626948841834
video_057.mp4,0.9876300122056688,0.9733049665178571,0.9971949406102821,0,0.5530850291252136,25.444319354163277
video_058.mp4,0.9785486188318048,0.9658421107700893,0.9956060267667179,0,0.45810070633888245,50.677205202872294
video_059.mp4,0.9801790236662595,0.9557667267628205,0.9964268280865216,0,0.5325289964675903,32.23320606086828
video_060.mp4,0.9934760858846265,0.9679891896802325,0.9965116491686132,0,0.48580214381217957,53.93746202642267
video_061.mp4,0.9873229498956718,0.9718041513480392,0.9965641612023137,0,0.5086945295333862,35.385837444892296
video_062.mp4,0.9848917225996653,0.9746318247126436,0.9971162551880141,0,0.5312918424606323,56.44324094598944
video_063.mp4,0.9758532999166801,0.9685568738339553,0.9956911019163887,0,0.43803587555885315,27.453741129706888
video_064.mp4,0.977784842741294,0.9602330942622951,0.9958161763376141,0,0.42441675066947937,32.625477083267704
video_065.mp4,0.980488449779909,0.960635057136194,0.9924505809188658,0,0.5463054776191711,61.76778574550853
video_066.mp4,0.9797395527362823,0.936230469,0.9970344991189595,0,0.5048319697380066,41.66175438636957
video_067.mp4,0.9858999341726303,0.9607003348214286,0.9960501996841851,0,0.4358874559402466,44.83393268853846
video_068.mp4,0.9799623167408364,0.9483882359095982,0.9953762282794882,0,0.513218343257904,47.4370815310858
video_069.mp4,0.9731630811095238,0.9648193359375,0.99647230453325,0,0.5558291673660278,32.777291212931715
video_070.mp4,0.9829935851027665,0.9735711847694175,0.9968897636122748,0,0.474755197763443,36.47982602853041
video_071.mp4,0.9887414357419742,0.9649637513241526,0.9968842034192673,0,0.4643286168575287,38.53610750834147
video_072.mp4,0.9671025582261987,0.9682221283783784,0.9962099986782125,0,0.5004856586456299,43.42803095499674
video_073.mp4,0.9592536893628892,0.9696219308035714,0.9947554463951379,1,0.49700266122817993,34.568728557852815
