video_id,subject_consistency,background_consistency,motion_smoothness,dynamic_degree,aesthetic_quality,imaging_quality
video1,0.0,0.0,0.0,0.0,0.0,0.0
video10,0.7045445933173864,0.8948505108173077,0.0,0.0,0.2159245461225509,40.62263534642473
video100,0.6297815028164122,0.859130859375,0.7631992858871943,0.0,0.2190392911434173,41.87062995217063
video101,0.5567240865694152,0.8955457899305556,0.7014345553283702,1.0,0.1929167360067367,41.36044319816258
video102,0.0,0.0,0.0,0.0,0.0,0.0
video103,0.6011335101317276,0.8804265802556818,0.0,0.0,0.2369993031024933,41.54496451483833
video104,0.56452774827679,0.8613850911458333,0.8474266053354211,1.0,0.2450660318136215,25.45652069584016
video105,0.0,0.0,0.0,0.0,0.0,0.0
video106,0.6312138304552611,0.9114703010110294,0.0,0.0,0.218948632478714,39.49423707049826
video107,0.6634232332309087,0.8474837239583334,0.8977570854913328,1.0,0.3697949945926666,34.792885843076206
video108,0.6719378140531008,0.8701480913765823,0.954830051975681,1.0,0.3430115580558777,25.395179414749144
video109,0.6808556586072065,0.9138714334239132,0.672424210896005,1.0,0.1774853616952896,40.97117391313825
video11,0.6392921256522338,0.8955729166666667,0.7054595082477436,0.0,0.1748185604810714,39.68646449730044
video110,0.0,0.0,0.0,0.0,0.0,0.0
video111,0.5987112114671618,0.8254623413085938,0.8708103638877306,1.0,0.2695141732692718,31.32392366849459
video112,0.5998319062541743,0.8441342213114754,0.8847160108497489,1.0,0.2653650343418121,24.232399063725627
video113,0.6604380769462421,0.8946912042025862,0.7286186421078836,1.0,0.2211277484893798,42.3553000627938
video114,0.0,0.0,0.0,0.0,0.0,0.0
video115,0.5303964540362358,0.8852386474609375,0.7940479885135873,1.0,0.17673160135746,42.98943010965983
video116,0.5499150658908644,0.8847335012335527,0.0,0.0,0.1776231229305267,41.66590744409806
video117,0.749423936575274,0.8674934483781646,0.9660268145323974,1.0,0.3368363380432129,27.18866645097733
video118,0.6769092705769416,0.8770658052884616,0.9593438542462648,1.0,0.2383300811052322,24.66916832742812
video119,0.6381192742972761,0.8640664590371622,0.948095409862988,1.0,0.3127002716064453,23.206586023966477
video12,0.6473989256403663,0.9067234848484848,0.0,0.0,0.1678494364023208,36.79053082185633
video120,0.6285746322487885,0.8124032650353774,0.8002563637040762,1.0,0.2227899134159088,43.36523744795058
video121,0.5454215848761977,0.8043138908617424,0.8824136490460616,1.0,0.3512388169765472,34.65742556728534
video122,0.5380888049874235,0.8209479836856618,0.8783906560238361,1.0,0.2936569452285766,37.06944454580113
video123,0.555889871310104,0.8773881392045455,0.0,0.0,0.221620887517929,47.94219902583531
video124,0.0,0.0,0.0,0.0,0.0,0.0
video125,0.5441057753156532,0.8775912198153409,0.6700668830080595,0.0,0.1934195607900619,43.24487393697103
