video_id,subject_consistency,background_consistency,motion_smoothness,dynamic_degree,aesthetic_quality,imaging_quality
0,0.8592078774236143,0.9041538238525392,0.986777826818254,1.0,0.3907582461833954,38.61464383620624
1,0.9012725143693388,0.937326431274414,0.8389497964180529,1.0,0.3266037404537201,34.136710647464724
10,0.0,0.0,0.0,0.0,0.0,0.0
100,0.847110578790307,0.904315948486328,0.9891900120201338,1.0,0.3609044849872589,28.130249703577324
101,0.0,0.0,0.0,0.0,0.0,0.0
102,0.8942547713932784,0.9332944123641304,0.9717439030359312,1.0,0.3351697623729706,37.701081999417006
103,0.5940340112044117,0.8422486312746063,0.9378097907597966,1.0,0.3521820902824402,34.17816664278507
104,0.8116770328488201,0.9073505401611328,0.0,0.0,0.2363310754299163,38.88447085831516
105,0.9180972168687732,0.947307586669922,0.9907212542956576,1.0,0.416694164276123,31.174675165220748
106,0.8549623060971498,0.9282054901123048,0.0,0.0,0.2713854312896728,42.17887159835461
107,0.7525356855476275,0.888580322265625,0.9157537776747336,1.0,0.298846572637558,32.698574613231095
108,0.8221654980443418,0.9544277191162108,0.0,0.0,0.2058745622634887,31.66954090798548
109,0.0,0.0,0.0,0.0,0.0,0.0
11,0.747971348813735,0.9159908294677734,0.8647370842627174,1.0,0.270813375711441,33.6346677292225
110,0.8384964871220291,0.9047508239746094,0.9890533764888456,1.0,0.3916472792625427,30.5642928337866
111,0.0,0.0,0.0,0.0,0.0,0.0
112,0.0,0.0,0.0,0.0,0.0,0.0
113,0.955150760244578,0.9821281433105468,0.0,0.0,0.1728298813104629,28.142024905182595
114,0.8026530814822763,0.9081211090087892,0.91607668856954,1.0,0.3282727599143982,34.48278200903604
115,0.8551216321747478,0.9177940802845528,0.9474651610898924,1.0,0.3826635181903839,34.28823201117977
116,0.8651596826966852,0.906930923461914,0.7187567380756549,1.0,0.3694764971733093,47.29564313371052
117,0.0,0.0,0.0,0.0,0.0,0.0
118,0.9022288082633168,0.9518661499023438,0.675122469616834,1.0,0.2980942726135254,46.95578638712565
119,0.8068564487892447,0.9558413607402912,0.0,0.0,0.1674835979938507,39.25933320705708
12,0.0,0.0,0.7884526373342015,1.0,0.0,0.0
120,0.0,0.0,0.0,0.0,0.0,0.0
121,0.0,0.0,0.0,0.0,0.0,0.0
122,0.7636600591120173,0.9208544121413934,0.7095207937681574,1.0,0.246018499135971,42.76202750787503
123,0.8024767990014992,0.9505067163584184,0.7622563811849525,0.0,0.1496817171573639,32.75140575447468
