video_id,subject_consistency,background_consistency,motion_smoothness,dynamic_degree,aesthetic_quality,imaging_quality
video_001,0.7586904920637607,0.892901611328125,0.0,0.0,0.2740502953529358,41.99202718967345
video_002,0.820730522274971,0.9111502511160714,0.0,0.0,0.22959813475608826,46.35031663325795
video_003,0.8703193385754863,0.8925860005040323,0.0,0.0,0.2996058762073517,48.36590099334717
video_004,0.9039775897295047,0.9409492688301282,0.7248215938412016,1.0,0.3709389865398407,42.53327555596074
video_005,0.7470901439219345,0.8805308400848766,0.7980505514705882,1.0,0.2947147488594055,40.72605035363174
video_006,0.8036619558930397,0.893621826171875,0.8018576242043658,1.0,0.2547365128993988,38.92716719464558
video_007,0.771079969074991,0.8718668619791666,0.9585163735114903,1.0,0.35386234521865845,34.38822916204279
video_008,0.8128755489985148,0.9248250325520834,0.7844095982505772,1.0,0.32155150175094604,43.28876413617815
video_009,0.8375200629234314,0.878814697265625,0.8730889629514358,1.0,0.36342698335647583,36.72585253812829
video_010,0.8258913939197858,0.9140706380208333,0.8051590735577664,1.0,0.23634618520736694,36.50429131554775
video_011,0.0,0.0,0.0,0.0,0.0,0.0
video_012,0.8918988595406214,0.9246880425347223,0.9706987448926446,1.0,0.3283281922340393,30.736667192899265
video_013,0.0,0.0,0.8298506885607467,0.0,0.0,0.0
video_014,0.0,0.0,0.8799236118431841,1.0,0.0,0.0
video_015,0.9605632656150394,0.9690348307291666,0.0,0.0,0.21656204760074615,55.69763173283757
video_016,0.9346464438282925,0.9694479237432065,0.8369015982751796,0.0,0.27361297607421875,43.70578938145791
video_017,0.8134383990296296,0.9107142857142857,0.8389777241388979,1.0,0.37316465377807617,36.912678701835766
video_018,0.9348679840564728,0.9250439453125,0.9918060623940934,1.0,0.42590999603271484,48.350124733120786
video_019,0.8804795449333531,0.9337332589285714,0.8263938624692301,1.0,0.37220290303230286,43.555566352710386
video_020,0.8003932610154152,0.9078013102213541,0.7774485018410485,1.0,0.2925369441509247,49.5203568173438
video_021,0.8466399759054184,0.8676060267857143,0.9660325914770463,1.0,0.34993669390678406,42.655340930871795
video_022,0.8215561703675323,0.9175313313802084,0.0,0.0,0.263029545545578,48.780138303155766
video_023,0.927273060553349,0.9442091721754807,0.9657758990235771,1.0,0.35879307985305786,45.54822463989258
video_024,0.9091601788445756,0.8947007921006944,0.9471470988796716,1.0,0.3484962284564972,45.75951507988326
video_025,0.9572973452555905,0.960752450736465,0.8644866266485227,1.0,0.3539468050003052,32.14126804206945
video_026,0.779145335778594,0.8530476888020834,0.9572567942187806,1.0,0.3295638859272003,33.37045914145077
