video_id,subject_consistency,background_consistency,motion_smoothness,dynamic_degree,aesthetic_quality,imaging_quality
video1,0.0,0.0,0.0,0.0,0.0,0.0
video10,0.8320625531367767,0.9096272786458334,0.7586933735545501,0.0,0.3133184313774109,46.40968462787097
video100,0.6184221716089682,0.8560458096590909,0.7035469043374926,0.0,0.2406961470842361,41.1562032284944
video101,0.5945202457277399,0.9048622532894736,0.6827808859840232,0.0,0.1712614744901657,42.18317832946777
video102,0.6361900927389369,0.8653708065257353,0.6458906574394463,0.0,0.3034151792526245,48.239647892543246
video103,0.0,0.0,0.0,0.0,0.0,0.0
video104,0.0,0.0,0.0,0.0,0.0,0.0
video105,0.7743679604640132,0.8840492650082237,0.6453728517371862,0.0,0.3409112095832824,50.646369636832894
video106,0.7040522223797397,0.9149293761322465,0.781885444059977,0.0,0.2455872148275375,41.1295225415911
video107,0.7560257982367125,0.9052953475560898,0.7492675448298979,0.0,0.2950077652931213,49.41324769997899
video108,0.6738539230206917,0.8716241244612069,0.9110107189542485,0.0,0.2334567457437515,32.76650590411688
video109,0.6975489407777786,0.87545166015625,0.636331908496732,0.0,0.2968944907188415,45.66261477529267
video11,0.678804331459105,0.9052581787109376,0.7196165032679739,0.0,0.1744587421417236,39.70214543198095
video110,0.0,0.0,0.0,0.0,0.0,0.0
video111,0.8238650949017422,0.9029837943412162,0.6350393216746159,0.0,0.3689311146736145,51.79225794474284
video112,0.6729497326456982,0.9567764945652174,0.7592248603683899,0.0,0.1279610693454742,36.23533622423808
video113,0.6339609776933988,0.8800537109375,0.6928184052287581,0.0,0.1901738941669464,45.77332767363517
video114,0.0,0.0,0.0,0.0,0.0,0.0
video115,0.0,0.0,0.0,0.0,0.0,0.0
video116,0.0,0.0,0.0,0.0,0.0,0.0
video117,0.8552493195980787,0.933917236328125,0.9158327205882352,1.0,0.3245438933372497,40.71771730022666
video118,0.77350775572734,0.8826591296073718,0.900187672197084,0.0,0.2587517499923706,32.163299294966684
video119,0.7456466974690557,0.88642578125,0.9028784183006536,0.0,0.3094603717327118,31.915578182832693
video12,0.0,0.0,0.0,0.0,0.0,0.0
video120,0.6345600634813309,0.848583984375,0.6698879215686274,0.0,0.2513544261455536,48.92326782970893
video121,0.7609389923714303,0.8996549039273649,0.6207478961314257,0.0,0.3529928028583526,48.146131439208986
video122,0.5999161611710276,0.8785313197544643,0.7157924929971988,0.0,0.2014179080724716,40.19652373330635
video123,0.6406479386650786,0.8206562898596939,0.6769254901960784,0.0,0.2849588394165039,48.8914070892334
video124,0.0,0.0,0.0,0.0,0.0,0.0
video125,0.8082496236110556,0.9209573679956896,0.6243680169492233,1.0,0.2959610819816589,49.38724879895226
video126,0.0,0.0,0.0,0.0,0.0,0.0
video127,0.7109755571884445,0.8907208020174051,0.7291744058991118,0.0,0.3502841591835022,46.61037650108337
video128,0.7304516408592463,0.906988525390625,0.7701233202614379,0.0,0.2771672308444977,42.05243388517403
video129,0.550592980972708,0.855619247645548,0.6789096732026143,0.0,0.3078890740871429,43.5798346802995
video13,0.6176577581494462,0.8621132046568627,0.6853473673202614,0.0,0.2670533657073974,41.230304351219765
video130,0.0,0.0,0.0,0.0,0.0,0.0
video131,0.6881024895701557,0.8970718383789062,0.9035279411764706,0.0,0.204660564661026,31.83273884699895
video132,0.787141782840093,0.8831119791666666,0.8762321709945239,0.0,0.2847772538661957,34.63950616435001
video133,0.0,0.0,0.0,0.0,0.0,0.0
video134,0.7903016492724418,0.9024322509765624,0.7747566013071896,0.0,0.2968886196613312,49.5241365785952
video135,0.7830252486467362,0.895732421875,0.6765017934640521,0.0,0.2501907050609588,43.18140332839068
video136,0.6690718746360611,0.8819364659926471,0.6957986620530565,0.0,0.2617500722408294,44.5113349369594
video137,0.79139165263623,0.8814666748046875,0.9025968366013072,0.0,0.3161491751670837,34.29966966605481
video138,0.7206927495942989,0.8731878576144366,0.8743250793650794,0.0,0.282407283782959,35.88457732730441
video139,0.0,0.0,0.0,0.0,0.0,0.0
video14,0.6326265046090791,0.9109848484848484,0.6416633333333333,0.0,0.1783752739429474,37.291295275968665
video140,0.8567077089101076,0.9304084777832032,0.8623167156862744,0.0,0.2080589979887008,34.785930545513445
video141,0.7719720002884666,0.9048512776692708,0.6784181699346405,0.0,0.3009960055351257,42.23603303091867
video142,0.758113341163034,0.8962349269701086,0.7173519067917021,0.0,0.3285086452960968,50.65182600630091
video143,0.6224589788395426,0.9064516813858696,0.7133736898395723,0.0,0.1751302480697631,41.38493720690409
video144,0.640093699987255,0.8153057952425373,0.7649748940384234,0.0,0.3302451372146606,45.7451644785264
video145,0.728850345401203,0.8559857536764706,0.7277167550941945,0.0,0.3262640535831451,47.92002766374229
video146,0.671398127451539,0.8850758870442709,0.8623549019607842,0.0,0.2364446967840194,36.74368258884975
video147,0.7276205134391784,0.836376953125,0.8942926974032857,0.0,0.2680647373199463,37.06769860418219
video148,0.6032775088741973,0.8894900760135135,0.7798064197530865,0.0,0.2287078201770782,46.4944106654117
video149,0.0,0.0,0.0,0.0,0.0,0.0
video15,0.682446995919401,0.9231918797348484,0.548801339869281,0.0,0.1951016336679458,45.91001931358786
video150,0.0,0.0,0.0,0.0,0.0,0.0
video151,0.7541698920865392,0.8959052507267442,0.7309668720821664,0.0,0.2850514948368072,44.7521241794933
video152,0.5855814119180044,0.8692952473958333,0.7504075294117648,0.0,0.2183173596858978,39.42896110780777
video153,0.7488408700252572,0.8884785970052084,0.6691211982570806,0.0,0.3063157200813293,47.72199085780552
video154,0.6186753222575554,0.7747596153846154,0.6636259150326796,0.0,0.3391063213348388,51.903397531220406
video155,0.6580343618988991,0.8371364048549107,0.7335946031746031,0.0,0.3020051717758178,49.34906454253615
video156,0.7696548604135272,0.8547023338607594,0.6547204960616725,0.0,0.361677885055542,50.35249142646789
video157,0.7361028980310649,0.8638531410530822,0.7678902832244009,0.0,0.3258635103702545,45.48893974922799
video158,0.7755055226385593,0.8960723876953125,0.7717836732026143,0.0,0.3209776282310486,49.600454495276935
video159,0.7777308137753071,0.8868783804086539,0.7363776504105916,0.0,0.3915197253227234,53.02797443051882
video16,0.7481262156596551,0.8733849158653846,0.6260949622926093,0.0,0.3402045369148254,49.3009633414353
video160,0.7309684025335915,0.8962186016613924,0.785244243338361,0.0,0.2993274629116058,50.12070622444153
video161,0.682127826593139,0.9021550958806818,0.7552371241830065,0.0,0.1887654662132263,37.337686496310766
video162,0.7395002568761507,0.8619103064903846,0.7580891436232613,0.0,0.2888099551200866,44.53318342377868
video163,0.8543187566101551,0.9268585205078124,0.7570342613541142,1.0,0.3209888935089111,52.76744993233386
video164,0.7107044041156769,0.8460824819711539,0.7415877941176471,0.0,0.3023434281349182,45.43967741185968
video165,0.7167043402979646,0.8686276206487342,0.7409111178146472,0.0,0.309751957654953,48.20015816688537
video166,0.7151180622370347,0.9348993716032608,0.8162886274509803,0.0,0.152921974658966,45.31871255238851
video167,0.7390124026466819,0.9253934972426472,0.6238467320261438,0.0,0.1999047547578811,41.46964984469943
video168,0.0,0.0,0.0,0.0,0.0,0.0
video169,0.0,0.0,0.0,0.0,0.0,0.0
video17,0.6777605059055182,0.8758263221153846,0.7458960027519779,0.0,0.2989369034767151,46.64793252944946
video170,0.653205210183348,0.8822998046875,0.7348984201680672,0.0,0.2605248093605041,42.93728046685877
video171,0.5971331627896199,0.8616708608774039,0.7001334942182001,0.0,0.2777497172355652,42.79960783472601
video172,0.7308566262706732,0.9141751802884616,0.7312893581364169,0.0,0.195620596408844,43.0562211048754
video173,0.6314218299112458,0.8682135982789855,0.7097958938869665,0.0,0.2922185659408569,41.18930377960205
video174,0.6860456747504381,0.8991793118990384,0.7420785520361991,0.0,0.2917486429214477,42.75660717638233
video175,0.72743957418285,0.8874578606592466,0.595358721859114,0.0,0.3044805228710174,49.650771836976745
video176,0.8828239921480417,0.9190948486328124,0.6763453073353675,1.0,0.3845745027065277,51.92272996313778
video177,0.5651040604958931,0.8072662353515625,0.6235257080610023,0.0,0.2448145747184753,48.22668363610092
video178,0.7477279502026578,0.8697379903590425,0.6550738277919864,0.0,0.3311636745929718,50.15238571166992
video179,0.7639968111007301,0.8683539496527778,0.7741933284918905,0.0,0.2998556494712829,43.15523955605247
video18,0.0,0.0,0.0,0.0,0.0,0.0
video180,0.0,0.0,0.0,0.0,0.0,0.0
